IATA,NAME,DATE,AWND,PGTM,PRCP,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT08
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/6,7.83,,0,51,58,44,280,270,21,25.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/7,15.21,,0.34,51,54,49,280,290,33.1,44.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/8,5.82,,0,48,56,40,300,280,19.9,23.9,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/9,4.92,,0,48,57,41,290,300,17,21,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/10,8.72,,0,52,61,45,280,360,18.1,21.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/11,6.04,,0,51,59,44,290,290,15,18.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/12,5.59,,0,51,59,46,280,280,16.1,21.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/13,5.37,,0,52,57,47,300,270,15,19,1,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/14,8.72,,0.11,53,59,49,170,200,25.9,36.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/15,5.82,,0,53,61,48,270,280,15,19,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/16,2.68,,0,53,58,49,190,180,10.1,16.1,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/17,8.05,,0.38,55,58,51,180,180,30,38.9,1,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/18,11.41,,0.32,55,66,47,190,190,35.1,51,1,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/19,22.59,,0.23,58,64,54,200,200,42.9,59.9,1,,1,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/20,6.26,,0.55,56,58,50,180,170,17,31.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/21,5.82,,0,52,59,44,230,,13,,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/22,4.7,,0,53,59,48,290,350,8.9,12.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/23,3.13,,0,54,65,46,80,80,16.1,19.9,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/24,2.24,,0,58,69,48,280,290,12.1,14.1,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/25,4.7,,0,58,65,49,270,280,19.9,25.9,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/26,8.95,,0.01,56,62,52,290,290,21.9,27.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/27,9.4,,0,54,62,47,280,290,17,23,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/28,5.82,,0,53,65,44,290,290,18.1,25.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/2/29,11.63,,0.31,54,58,50,200,200,31.1,46.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/1,17.9,,0.98,53,58,49,210,200,42.9,53.9,1,,1,1,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/2,16.78,,0.31,51,55,45,280,270,33.1,45,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/3,7.38,,0.18,49,54,46,250,250,28,36.9,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/4,6.71,,0.02,50,57,46,150,230,15,19.9,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/5,7.61,,0,54,60,49,220,220,18.1,28,1,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/6,7.83,,0.34,55,59,51,280,280,21.9,27.1,1,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/7,9.17,,0,53,60,49,290,280,23,31.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/8,7.16,,0,53,65,44,290,290,19.9,27.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/9,6.93,,0,54,61,49,260,270,15,19.9,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/10,7.83,,0.06,53,62,47,160,180,16.1,27.1,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/11,8.28,,0.08,54,59,48,280,280,16.1,21.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/12,14.09,,0.1,55,61,51,290,290,23.9,30,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/13,12.08,,0,53,62,47,290,290,25.9,31.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/14,16.55,,0,60,66,57,30,30,33.1,40,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/15,10.96,,0,63,73,58,30,30,28,33.1,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/16,8.05,,0,62,71,54,290,290,21.9,29.1,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/17,8.95,,0,57,65,50,290,280,23,29.1,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/18,11.86,,0,57,64,51,300,300,23,28,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/19,12.08,,0,55,62,52,290,290,23.9,33.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/20,10.29,,0,55,64,49,300,290,23,29.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/21,7.83,,0,57,67,52,310,310,19.9,25.9,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/22,11.41,,0.16,58,67,52,190,180,25.1,42.1,1,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/23,12.08,,0.12,55,60,50,240,250,23.9,31.1,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/24,19.46,,0.13,54,60,50,290,290,36,46.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/25,17.9,,0,55,59,52,270,270,29.1,36,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/26,13.87,,0,55,60,51,280,270,21.9,28,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/27,9.17,,0.16,53,58,48,210,210,21,33.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/28,7.38,,0.16,56,61,50,270,290,18.1,25.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/29,12.75,,0.58,52,54,49,120,120,36,42.9,1,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/30,7.38,,0.06,53,63,48,350,150,17,25.9,,,1,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/3/31,7.83,,0,56,65,50,250,280,21.9,29.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/1,7.16,,0,57,71,48,280,290,19.9,23.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/2,10.07,,0,58,67,50,290,290,23,28,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/3,13.65,,0,55,59,51,280,270,28,34,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/4,11.41,,0.5,51,55,44,250,210,28,35.1,1,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/5,17,,0,49,57,44,280,300,36,44.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/6,11.63,,0,52,59,47,290,280,19.9,30,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/7,13.87,,0,53,60,47,280,290,29.1,36,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/8,10.74,,0,55,66,47,280,290,25.1,32,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/9,8.5,,0,57,71,48,290,290,23.9,31.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/10,9.17,,0,57,72,49,290,290,23,29.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/11,13.2,,0,60,71,51,280,280,29.1,38,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/12,14.99,,0,56,61,51,190,200,23.9,36,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/13,14.99,,0.22,53,56,48,140,150,23.9,32,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/14,12.97,,0.05,52,61,49,60,50,21.9,29.1,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/15,8.05,,0,55,65,50,280,300,21,23.9,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/16,8.28,,0,57,72,50,300,290,21,25.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/17,9.17,,0,60,76,52,290,290,21.9,27.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/18,11.18,,0,59,71,52,290,300,23.9,28,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/19,9.4,,0,56,65,50,300,300,21,27.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/20,12.3,,0,57,67,51,280,290,28,35.1,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/21,10.96,,0,60,72,53,300,300,23,30,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/22,8.72,,0,61,72,54,210,210,23.9,32,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/23,12.75,,0,58,62,56,190,190,21.9,35.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/24,10.29,,0,59,62,54,260,290,19.9,25.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/25,14.76,,0,57,63,54,280,290,25.9,38,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/26,23.04,,0,58,63,53,280,280,36.9,45,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/27,16.11,,0,57,65,51,270,280,32,42.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/28,21.92,,0,56,64,52,280,290,35.1,46.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/29,18.79,,0,57,66,51,280,280,38,45,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/4/30,17,,0,55,65,49,270,270,31.1,38,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/1,13.2,,0,58,72,49,290,270,25.9,35.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/2,19.91,,0,59,67,52,270,270,38,48.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/3,15.43,,0,57,69,51,270,280,31.1,40.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/4,11.86,,0.95,55,57,50,270,270,33.1,42.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/5,17,,0,53,60,48,280,290,29.1,38,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/6,13.42,,0,55,68,49,280,290,23,23,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/7,10.74,1103,0,56,63,51,270,280,17,23,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/8,10.51,,0,62,76,52,280,10,23,34,,,,,
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/9,8.05,,0,70,84,60,280,310,19.9,25.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/10,8.95,,0,66,80,56,310,300,21.9,28,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/11,11.86,,0,64,70,54,320,310,23,30,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/12,13.2,,0,59,64,52,300,290,28,34,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/13,12.97,,0,56,65,52,300,290,25.9,31.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/14,10.51,,0,57,67,52,300,300,25.1,31.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/15,9.62,,0,58,68,53,310,310,23,32,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/16,8.28,,0,60,70,54,260,250,17,23.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/17,9.62,,0,60,70,54,300,300,19.9,28,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/18,7.83,,0,60,69,54,250,270,19.9,25.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/19,11.41,,0,59,69,52,270,270,30,42.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/20,10.07,,0,59,72,52,300,290,21,28,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/21,10.74,,0,61,77,52,280,290,23.9,30,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/22,16.33,,0,60,68,54,280,280,33.1,40.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/23,17.45,,0,58,66,52,280,280,29.1,36,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/24,16.78,,0,55,59,52,260,260,29.1,38,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/25,14.32,,0,56,62,53,270,270,23,32,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/26,10.96,,0,57,70,51,280,290,25.9,32,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/27,11.86,,0,58,65,52,280,290,23,31.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/28,15.43,,0,58,68,53,270,270,36,45,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/29,14.32,,0,62,77,53,290,290,29.1,35.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/30,11.86,,0,62,76,53,300,300,23,28,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/5/31,12.08,,0,63,73,55,300,300,25.9,32,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/1,19.69,,0,59,65,54,270,270,38,53,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/2,21.25,,0,59,69,54,280,280,32,44.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/3,18.34,,0,61,69,54,290,280,29.1,36,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/4,14.54,,0,61,78,53,280,280,36,42.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/5,13.42,,0,65,80,55,300,300,25.9,33.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/6,16.33,,0,60,65,53,290,310,28,34,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/7,8.95,,0,59,71,53,290,250,19.9,25.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/8,12.97,,0,60,68,54,290,290,29.1,34,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/9,13.42,,0,60,65,54,250,260,25.1,35.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/10,12.3,,0,58,68,52,300,310,25.1,31.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/11,11.63,,0,60,81,52,300,290,23.9,30,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/12,9.84,,0,61,71,53,300,300,19.9,23.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/13,9.84,,0,60,67,53,280,270,25.1,35.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/14,15.43,,0,57,67,52,270,280,35.1,42.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/15,21.7,,0,59,69,52,280,290,32,40.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/16,21.25,,0,58,68,51,280,280,42.9,55,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/17,14.54,,0,60,74,51,270,270,32,40.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/18,13.2,,0,62,72,53,270,280,30,36.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/19,14.32,,0,57,63,51,280,310,25.1,36,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/20,12.75,,0,55,63,51,280,280,25.1,34,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/21,13.2,,0,56,66,51,300,290,25.9,34,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/22,10.74,,0,57,69,50,300,290,21.9,25.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/23,14.76,,0,59,67,54,300,300,28,32,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/24,13.42,,0,60,74,52,300,300,23,27.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/25,14.09,,0,60,72,53,290,300,25.1,31.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/26,16.78,,0,57,65,53,270,270,28,36.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/27,17.22,,0,58,66,52,280,280,29.1,36.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/28,11.41,,0,59,73,52,310,310,21.9,28,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/29,10.07,,0,60,74,53,300,300,25.1,32,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/6/30,16.55,,0,64,70,54,280,250,33.1,40.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/1,12.53,,0,61,74,54,300,300,28,33.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/2,8.05,,0,66,88,57,310,290,21.9,27.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/3,10.07,,0,72,86,62,300,290,19.9,25.9,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/4,11.18,,0,70,87,56,290,300,23,29.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/5,14.09,,0,65,77,55,290,290,25.9,33.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/6,14.32,,0,64,76,56,320,320,23.9,30,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/7,13.87,,0,63,72,56,300,310,25.9,35.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/8,14.09,,0,62,71,56,290,290,29.1,35.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/9,12.75,,0,62,72,58,300,300,21.9,28,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/10,11.41,,0,63,74,57,310,300,23,27.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/11,11.63,,0,65,81,56,300,300,23,28,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/12,14.99,,0,63,70,54,300,300,28,35.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/13,10.96,,0,60,72,54,320,330,19.9,25.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/14,11.86,,0,62,69,56,300,310,21,29.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/15,11.18,,0,61,70,56,280,290,21.9,30,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/16,13.2,,0,62,70,57,280,290,25.1,33.1,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/17,14.76,,0,60,67,55,270,270,28,35.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/18,15.21,,0,61,70,55,300,300,30,36.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/19,13.2,,0,63,81,54,300,290,29.1,36.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/20,16.78,,0,63,68,56,280,280,31.1,40,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/21,12.97,,0,59,64,55,280,270,21.9,29.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/22,10.51,,0,61,75,54,300,300,21.9,29.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/23,10.51,,0,63,78,55,300,290,23.9,29.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/24,12.3,,0,68,80,59,290,300,25.1,32,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/25,13.42,,0,65,77,57,290,300,25.9,36.9,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/26,15.66,,0,60,66,54,300,290,31.1,38,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/27,11.41,,0,57,60,55,280,270,21,27.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/28,10.74,,0,59,70,55,290,290,23,31.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/29,11.63,,0,59,66,55,270,290,23.9,31.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/30,13.42,,0,61,69,57,280,280,29.1,36,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/7/31,12.75,,0,61,68,55,300,300,23.9,30,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/1,14.54,,0,58,68,54,290,300,29.1,35.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/2,15.88,,0,59,68,54,300,300,28,36,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/3,15.66,,0,60,70,54,300,310,28,33.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/4,14.32,,0,58,64,54,300,300,25.1,32,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/5,13.42,,0,57,63,53,300,300,25.1,31.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/6,11.41,,0,59,74,53,300,300,25.1,35.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/7,13.42,,0,60,72,54,290,290,30,35.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/8,16.11,,0,57,65,52,290,290,28,34,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/9,14.09,,0,57,65,51,270,260,23,31.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/10,12.08,,0,57,64,53,300,300,29.1,34,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/11,13.2,,0,58,64,53,300,300,25.1,33.1,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/12,13.2,,0,58,66,53,270,270,23.9,34,,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/13,12.53,,0,60,69,54,290,290,23,32,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/14,14.99,,0,60,69,52,280,270,29.1,38,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/15,17.67,,0,60,68,53,280,280,28,38,1,,,,1
SFO,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2024/8/16,14.76,,0,61,72,51,280,270,32,42.1,1,,,,1
